
---------- Begin Simulation Statistics ----------
simSeconds                                   0.001981                       # Number of seconds simulated (Second)
simTicks                                   1981013000                       # Number of ticks simulated (Tick)
finalTick                                  1981013000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                      6.45                       # Real time elapsed on the host (Second)
hostTickRate                                307009567                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                     678268                       # Number of bytes of host memory used (Byte)
simInsts                                       267160                       # Number of instructions simulated (Count)
simOps                                         267177                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    41401                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      41404                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                          1981015                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               7.415088                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.134860                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                          272354                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      147                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                         295721                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                     55                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                 5323                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined              3503                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  56                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples              987826                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.299365                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              0.819284                       # Number of insts issued each cycle (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.lookups::total            0                       # Number of BTB lookups (Count)
system.cpu.branchPred.perceptronBP.btb.misses::NoBranch            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::Return            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.misses::total            0                       # Number of BTB misses (Count)
system.cpu.branchPred.perceptronBP.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::Return            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.updates::total            0                       # Number of BTB updates (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
system.cpu.branchPred.perceptronBP.btb.power_state.pwrStateResidencyTicks::UNDEFINED   1981013000                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.branchPred.perceptronBP.indirectBranchPred.lookups            0                       # Number of lookups (Count)
system.cpu.branchPred.perceptronBP.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
system.cpu.branchPred.perceptronBP.indirectBranchPred.misses            0                       # Number of misses (Count)
system.cpu.branchPred.perceptronBP.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
system.cpu.branchPred.perceptronBP.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
system.cpu.branchPred.perceptronBP.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
system.cpu.branchPred.perceptronBP.ras.pushes            0                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.perceptronBP.ras.pops            0                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.perceptronBP.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.perceptronBP.ras.used            0                       # Number of times the RAS is the provider (Count)
system.cpu.branchPred.perceptronBP.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
system.cpu.branchPred.perceptronBP.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
system.cpu.branchPred.ras.pushes                 4032                       # Number of times a PC was pushed onto the RAS (Count)
system.cpu.branchPred.ras.pops                   4027                       # Number of times a PC was poped from the RAS (Count)
system.cpu.branchPred.ras.squashes                361                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
system.cpu.branchPred.ras.used                   3666                       # Number of times the RAS is the provider (Count)
